id,name,lga_id,status,created_at,updated_at,deleted_at
4748,WAKILIN KUDU I,428,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4749,WAKILIN KUDU II,428,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4750,WAKILIN AREWA (A),428,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4751,WAKILIN AREWA (B),428,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4752,SHINKAFI 'A,428,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4753,SHINKAFI 'B',428,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4754,WAKILI KUDU III,428,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4755,TSAURI 'A',429,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4756,TSAURI 'B',429,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4757,KURFI 'A',429,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4758,KURFI 'B',429,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4759,RAWAYAU 'A',429,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4760,RAWAYAU 'B',429,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4761,BIRCHI,429,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4762,BARKIYYA,429,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4763,WURMA 'A',429,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4764,WURMA 'B',429,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4765,KUSADA,430,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4766,DUDUNNI,430,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4767,KAIKAI,430,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4768,MAWASHI,430,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4769,BOKO,430,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4770,BAURANYA 'A',430,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4771,BAURANYA 'B',430,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4772,YASHE 'A,430,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4773,YASHE 'B',430,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4774,BUMBUM 'A',431,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4775,BUMBUM 'B',431,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4776,DANYASHE,431,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4777,MAI'ADUA 'A',431,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4778,MAI'ADUA 'B',431,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4779,MAI'ADUA 'C',431,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4780,MAI KONI 'A',431,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4781,MAI KONI 'B',431,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4782,NATSALLE,431,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4783,KOZA,431,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4784,MALUM FASHI 'A',432,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4785,MALUM FASHI 'B',432,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4786,YABA,432,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4787,RAWAN SANYI,432,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4788,BORIN DAWA,432,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4789,YARMAMA,432,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4790,GORAR DANSAKA,432,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4791,DANSARAI,432,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4792,MAKAURACHI,432,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4793,DAYI,432,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4794,NA-ALMA,432,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4795,BUJAWA/GEWAYAU,433,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4796,DUWAN/MAKAU,433,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4797,MANI,433,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4798,BAGIWA,433,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4799,TSAGEM/TAKUSHEYI,433,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4800,HAMCHETA,433,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4801,KWATTA,433,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4802,MACHIKA,433,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4803,MUDURU,433,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4804,JANI,433,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4805,MASHI,434,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4806,S/RIJIYA,434,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4807,BAMBLE,434,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4808,GALLU,434,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4809,SONKAYA,434,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4810,DOGURU 'A',434,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4811,DOGURU 'B',434,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4812,KARAU,434,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4813,TAMILO 'A',434,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4814,TAMILO 'B',434,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4815,MATAZU 'A,435,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4816,MATAZU 'B',435,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4817,MAZOJI 'A',435,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4818,MAZOJI 'B',435,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4819,SAYAYA,435,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4820,KOGARI,435,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4821,GWARJO,435,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4822,KARADUWA,435,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4823,DISSI,435,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4824,RINJIN IDI,435,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4825,MUSAWA,436,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4826,JIKAMSHI,436,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4827,DANJANKU/KARACHI,436,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4828,KIRA,436,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4829,YARADAU/TABANNI,436,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4830,TUGE,436,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4831,GINGIN,436,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4832,KURKUJAN 'A',436,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4833,DANGANI,436,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4834,KURKUJAN 'B',436,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4835,ABUKUR,437,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4836,MAJENGOBIR,437,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4837,REMAWA/IYATAWA,437,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4838,SABON GARIN/ALARAIN,437,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4839,TSAGERO,437,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4840,FARDAMI,437,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4841,MAKURDA,437,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4842,MASABO/KURABAU,437,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4843,SABUWA 'A',438,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4844,SABUWA 'B',438,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4845,GAZARI,438,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4846,MAIBAKKO,438,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4847,DAMARI,438,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4848,DUGUN MU'AZU,438,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4849,GAMJI,438,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4850,RAFIN IWA,438,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4851,SAYAU,438,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4852,TSASKIYA,439,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4853,RUNKA 'A',439,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4854,BABBAN DUHU 'A',439,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4855,BABBAN DUHU 'B',439,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4856,RUNKA 'B',439,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4857,ZAKKA 'A',439,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4858,ZAKKA 'B',439,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4859,BAURE 'A',439,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4860,BAURE 'B',439,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4861,SANDAMU,440,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4862,KARKARKU,440,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4863,KWASARAWA,440,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4864,DANEJI 'A',440,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4865,DANEJI 'B',440,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4866,FAGO 'A',440,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4867,FAGO 'B',440,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4868,RADE 'A',440,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4869,RADE 'B',440,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4870,KATSAYAL,440,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4871,KAGARE,440,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4872,YARDAJE,441,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4873,KANDA,441,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4874,DARGAGE,441,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4875,ROGOGO/CIDARI,441,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4876,GARNI,441,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4877,KAWARIN KUDI,441,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4878,KAWARIN MALAWAMAI,441,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4879,ALIERO  DANGALADIMA I,442,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4880,ALIERO  DANGALADIMA II,442,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4881,ALIERO S/FADA I,442,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4882,ALIERO S/FADA II,442,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4883,DANWARAI,442,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4884,JIGA BIRNI,442,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4885,JIGA MAKERA,442,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4886,KASHIN ZAMA,442,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4887,RAFIN BAUNA,442,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4888,SABIYAL,442,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4889,BUI,443,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4890,CHIBIKE,443,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4891,DAURA/SAKKWABE/JARKUKA,443,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4892,GORUN DIKKO,443,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4893,FALDE,443,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4894,FESKE/JAFFEJI,443,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4895,GUMUMDAI/RAFIN TSAKA,443,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4896,LAIMA/JANTULLU,443,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4897,SARKA/DANTSOHO,443,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4898,YELDU,443,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4899,ALWASA/GOTOMO,444,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4900,DIKKO,444,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4901,FELANDE,444,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4902,GALADIMA,444,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4903,GULMA,444,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4904,GWAZANGE/KISAWA/U GYAGA,444,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4905,KOKANI NORTH,444,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4906,KOKANI SOUTH,444,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4907,LAILABA,444,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4908,SAUWA/KAURAR SANI,444,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4909,TUNGAR ZAZZAGAWA/RUMBUKI/SARKAWA,444,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4910,AUGIE NORTH,445,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4911,AUGIE SOUTH,445,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4912,BAGAYE/MERA,445,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4913,BAYAWA NORTH,445,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4914,BAYAWA SOUTH,445,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4915,BIRNIN TUDU/GUDALE,445,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4916,BUBUCE,445,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4917,DUNDAYE/KWAIDO/ZAGI/ILLELA,445,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4918,TIGGI/AWADE,445,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4919,BAGUDO/TUGA,446,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4920,BAHINDI/BOKI-DOMA,446,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4921,BANI/TSAMIYA/KALI,446,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4922,ILLO/SABON/GARI/YANTAU,446,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4923,KAOJE/GWAMBA,446,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4924,KENDE/KURGU,446,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4925,LAFAGU/GANTE,446,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4926,LOLO/GIRIS,446,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4927,MATSINKA/GEZA,446,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4928,SHARABI/KWANGUWAI,446,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4929,ZAGGA/KWASARA,446,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4930,NASSARAWA - I,447,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4931,NASSARAWA II,447,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4932,BIRNIN KEBBI MARAFA,447,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4933,BIRNIN KEBBI DANGALADIMA,447,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4934,KOLA /TARASA,447,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4935,MAURIDA /KARYO/UNG. MIJIN-NANA,447,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4936,GWADANGAJI,447,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4937,ZAURO,447,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4938,GAWASU,447,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4939,KARDI/YAMAMA,447,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4940,LAGGA,447,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4941,GULUMBE,447,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4942,AMBURSA,447,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4943,UJARIYO,447,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4944,BUNZA MARAFA,448,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4945,BUNZA DANGALADIMA,448,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4946,GWADE,448,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4947,MAIDAHINI,448,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4948,RAHA,448,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4949,SALWAI,448,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4950,TILLI/HILEMA,448,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4951,TUNGA,448,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4952,ZOGRIMA,448,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4953,BANI ZUMBU,449,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4954,DOLEKAINA,449,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4955,FANA,449,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4956,MAIHAUSAWA,449,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4957,KYANGAKWAI,449,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4958,GEZA,449,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4959,KAMBA / KAMBA,449,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4960,KWAKKWABA,449,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4961,MAIGWAZA,449,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4962,SHIKO,449,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4963,BAJIDA,450,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4964,BANGU/GARINISA,450,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4965,BIRNIN TUDU,450,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4966,GULBIN KUKA/MAIJARHULA,450,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4967,INGA(BULU) MAIKENDE,450,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4968,KANGI,450,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4969,FAKAI/ZUSSUN,450,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4970,MARAFA,450,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4971,PENIN AMANA/PENIN GABA,450,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4972,CHEBERU/BADA,451,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4973,DALIJAN,451,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4974,DODORU,451,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4975,GULMARE,451,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4976,GWANDU MARAFA,451,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4977,GWANDU SARKIN FAWA,451,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4978,KAMBAZA,451,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4979,MARUDA,451,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4980,MALISA,451,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4981,MASAMA KWASGARA,451,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4982,ALELU/GEHURU,452,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4983,DANGAMAJI,452,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4984,DUNBEGU/BAUSARA,452,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4985,GINDI/NASSARAWA/KYARMI/GALBI,452,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4986,JANDUTSI/BIRNIN MALAM,452,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4987,JEGA FIRCHIN,452,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4988,JEGA KOKANI,452,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4989,JEGA MAGAJI 'B',452,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4990,JEGA MAGAJI 'A',452,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4991,KATANGA/FAGADA,452,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4992,KIMBA,452,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4993,BADARIYA/MAGARZA,453,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4994,DANGOMA/GAYI,453,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4995,DIGGI,453,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4996,ETENE,453,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4997,KALGO,453,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4998,MUTUBARI,453,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
4999,NAYILWA,453,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
5000,WUROGAURI,453,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
5001,ZUGURU,453,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
5002,KOKO MAGAJI,454,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
5003,ILLELA/S/GARI,454,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
5004,KOKO FIRCIN,454,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
5005,DADA/ALELU,454,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
5006,JADADI,454,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
5007,LANI/MANYAN/TAFUKKA/SHIBA,454,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
5008,BESSE,454,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
5009,TAKWARE,454,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
5010,DUTSIN MARI/DULMERU,454,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
5011,ZARIYA KALAKALA/AMIRU,454,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
5012,MADACCI/FIRINI,454,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
5013,MAIKWARI/ KARAMAR/ DAMBA/ BAKOSHI,454,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
5014,ANDARAI/ KURUNKUDU/ ZUGUN LIBA,455,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
5015,GIWA TAZO/ZARA,455,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
5016,GUMBIN KURE,455,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
5017,KARAYE/DOGONDAJI,455,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
5018,KAWARA/S/SARA/YARKAMBA,455,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
5019,KUBERI / GIDIGA,455,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
5020,LIBA/DANWA/KUKA KOGO,455,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
5021,MAIYAMA,455,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
5022,MUNGADI/BOTORO,455,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
5023,SAMBAWA/MAYALO,455,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
5024,SARANDOSA/GUBBA,455,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
5025,BIRNIN YAURI,456,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
5026,GAFARA MACHUPA,456,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
5027,GARIN BAKA/MAKARIN,456,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
5028,KWAKWARAN,456,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
5029,LIBATA/KWANGIA,456,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
5030,KAMBUWA/DANMARAYA,456,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
5031,MAKAWA ULEIRA,456,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
5032,NGASKI,456,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
5033,UTONO/HOGE,456,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
5034,WARA,456,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
5035,ADAI,457,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
5036,DANKOLO,457,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
5037,DOKA/BERE,457,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
5038,GELWASA,457,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
5039,JANBIRNI,457,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
5040,MAZA/MAZA,457,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
5041,MAKUKU,457,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
5042,SAKABA,457,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
5043,TUDUN KUKA,457,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
5044,ATUWO,458,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
5045,BINUWA/GEBBE/BUKUNJI,458,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
5046,DUGU TSOHO/DUGU RAHA,458,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
5047,KAWARA/INGU/SARGO,458,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
5048,RAFIN KIRYA/TAFKI TARA,458,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
5049,SAKACE/GOLONGO/HUNDEJI,458,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
5050,SAWASHI,458,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
5051,SHANGA,458,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
5052,YARBESSE,458,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
5053,ALJANNARE,459,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
5054,BANDAN,459,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
5055,BARBAREJO,459,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
5056,BAKUWAI,459,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
5057,DAKINGARI,459,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
5058,DANDANE,459,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
5059,DANIYA/SHEMA,459,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
5060,GINGA,459,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
5061,GIRO,459,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
5062,KWAIFA,459,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
5063,SURU,459,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
5064,BENA,460,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
